Order_ID,Order_Date,Shipped_Date,Delivery_Date,Customer_Region,Warehouse,Product_Category,Quantity,Unit_Cost,Total_Cost,Transport_Mode,Carrier_Name,Order_Status,Delivery_Time,Delivery_On_Time,Delay_Days,Delivery_Accuracy,Delivery_Attempts,,,
ORD0916,28-03-2024,30-03-2024,03-04-2024,East,Warehouse A,Grocery,3,15.15,45.45,Air,XpressBees,Delivered,6,N,1,Y,1,,,
ORD0917,28-07-2024,31-07-2024,29-07-2024,South,Warehouse A,Grocery,5,160.48,802.4,Road,Shadowfax,Cancelled,1,N,1,N,1,,,
ORD0918,18-09-2024,20-09-2024,19-09-2024,East,Warehouse B,Beauty,2,102.61,205.22,Air,EcomExpress,Returned,1,N,1,Y,2,,,
ORD0919,15-09-2024,18-09-2024,22-09-2024,North,Warehouse B,Home & Kitchen,1,192.19,192.19,Air,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0920,08-02-2024,09-02-2024,10-02-2024,East,Warehouse D,Beauty,1,199.77,199.77,Air,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD0921,18-10-2024,21-10-2024,25-10-2024,West,Warehouse C,Home & Kitchen,5,106.99,534.95,Rail,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD0922,07-06-2024,10-06-2024,11-06-2024,East,Warehouse C,Grocery,3,59.16,177.48,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD0923,24-12-2024,25-12-2024,28-12-2024,North,Warehouse D,Apparel,2,192.54,385.08,Road,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0924,31-03-2024,03-04-2024,04-04-2024,South,Warehouse A,Home & Kitchen,4,152.25,609,Road,Shadowfax,Delivered,4,Y,0,Y,3,,,
ORD0925,25-06-2024,28-06-2024,27-06-2024,West,Warehouse A,Beauty,4,28.43,113.72,Air,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD0926,27-06-2024,29-06-2024,02-07-2024,East,Warehouse A,Beauty,5,53.18,265.9,Road,XpressBees,Delivered,5,N,1,Y,1,,,
ORD0927,06-03-2024,08-03-2024,09-03-2024,South,Warehouse D,Apparel,4,35.33,141.32,Rail,EcomExpress,Returned,3,N,2,Y,1,,,
ORD0928,23-02-2024,26-02-2024,29-02-2024,North,Warehouse C,Beauty,4,55.53,222.12,Rail,XpressBees,Delivered,6,N,1,Y,1,,,
ORD0929,01-07-2024,02-07-2024,06-07-2024,West,Warehouse D,Apparel,5,163.9,819.5,Road,Delhivery,Delivered,5,N,3,Y,1,,,
ORD0930,11-09-2024,12-09-2024,13-09-2024,North,Warehouse A,Apparel,3,45.23,135.69,Road,EcomExpress,Delivered,2,Y,0,Y,2,,,
ORD0931,27-08-2024,29-08-2024,29-08-2024,West,Warehouse B,Apparel,4,174.05,696.2,Rail,XpressBees,Delivered,2,Y,0,Y,2,,,
ORD0932,16-11-2024,17-11-2024,23-11-2024,West,Warehouse B,Home & Kitchen,2,80.69,161.38,Rail,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD0933,11-05-2024,13-05-2024,15-05-2024,North,Warehouse A,Electronics,3,192.05,576.15,Rail,XpressBees,Delivered,4,N,1,Y,2,,,
ORD0934,17-09-2024,19-09-2024,20-09-2024,South,Warehouse C,Beauty,1,178.91,178.91,Road,XpressBees,Delivered,3,N,2,Y,1,,,
ORD0935,19-02-2024,22-02-2024,25-02-2024,North,Warehouse C,Electronics,5,19.81,99.05,Road,Shadowfax,Delivered,6,Y,0,Y,1,,,
ORD0936,11-02-2024,14-02-2024,16-02-2024,North,Warehouse D,Beauty,4,190.22,760.88,Rail,BlueDart,Delivered,5,Y,0,Y,1,,,
ORD0937,21-01-2024,23-01-2024,24-01-2024,South,Warehouse B,Electronics,2,94.5,189,Rail,BlueDart,Delivered,3,N,1,N,1,,,
ORD0938,29-11-2024,02-12-2024,08-12-2024,West,Warehouse A,Home & Kitchen,3,125.39,376.17,Rail,BlueDart,Delivered,9,N,2,Y,1,,,
ORD0939,13-03-2024,15-03-2024,20-03-2024,North,Warehouse A,Apparel,2,62.87,125.74,Air,BlueDart,Delivered,7,N,1,Y,2,,,
ORD0940,03-07-2024,06-07-2024,09-07-2024,West,Warehouse A,Beauty,3,188.19,564.57,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD0941,06-07-2024,08-07-2024,09-07-2024,South,Warehouse B,Grocery,1,127.84,127.84,Air,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD0942,25-03-2024,27-03-2024,31-03-2024,West,Warehouse B,Grocery,3,88.12,264.36,Air,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD0943,15-03-2024,17-03-2024,18-03-2024,South,Warehouse B,Home & Kitchen,4,175.6,702.4,Road,Shadowfax,Delivered,3,Y,0,Y,1,,,
ORD0944,24-06-2024,27-06-2024,01-07-2024,South,Warehouse A,Home & Kitchen,3,60.69,182.07,Air,EcomExpress,Delivered,7,N,2,Y,2,,,
ORD0945,03-08-2024,05-08-2024,05-08-2024,South,Warehouse D,Apparel,3,132.45,397.35,Road,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD0946,13-01-2024,16-01-2024,13-01-2024,South,Warehouse C,Electronics,5,87.74,438.7,Road,EcomExpress,Delivered,0,N,2,Y,1,,,
ORD0947,15-10-2024,16-10-2024,22-10-2024,South,Warehouse D,Apparel,3,65.84,197.52,Rail,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD0948,20-03-2024,22-03-2024,25-03-2024,South,Warehouse A,Beauty,1,29.84,29.84,Rail,Shadowfax,Delivered,5,N,2,Y,1,,,
ORD0949,21-09-2024,23-09-2024,27-09-2024,North,Warehouse C,Beauty,5,10.39,51.95,Rail,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD0950,07-02-2024,08-02-2024,11-02-2024,North,Warehouse D,Beauty,2,130.03,260.06,Air,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD0951,23-07-2024,26-07-2024,26-07-2024,North,Warehouse B,Home & Kitchen,2,186.63,373.26,Rail,BlueDart,Delivered,3,N,1,Y,1,,,
ORD0952,29-10-2024,31-10-2024,03-11-2024,East,Warehouse C,Home & Kitchen,4,35.32,141.28,Air,EcomExpress,Returned,5,Y,0,Y,1,,,
ORD0953,12-07-2024,14-07-2024,15-07-2024,South,Warehouse B,Apparel,2,180.95,361.9,Air,Shadowfax,Delivered,3,Y,0,Y,1,,,
ORD0954,13-11-2024,16-11-2024,17-11-2024,South,Warehouse C,Electronics,1,132.82,132.82,Air,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD0955,03-12-2024,05-12-2024,10-12-2024,East,Warehouse A,Beauty,5,174.57,872.85,Air,XpressBees,Delivered,7,N,1,Y,1,,,
ORD0956,24-05-2024,26-05-2024,27-05-2024,South,Warehouse C,Beauty,4,161.05,644.2,Air,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD0957,15-12-2024,18-12-2024,20-12-2024,South,Warehouse C,Grocery,5,98.78,493.9,Road,BlueDart,Delivered,5,N,1,Y,2,,,
ORD0958,10-01-2024,12-01-2024,16-01-2024,South,Warehouse C,Apparel,5,24.3,121.5,Rail,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD0959,19-10-2024,21-10-2024,22-10-2024,West,Warehouse C,Home & Kitchen,5,35.37,176.85,Road,BlueDart,Delivered,3,Y,0,Y,3,,,
ORD0960,20-05-2024,22-05-2024,28-05-2024,East,Warehouse D,Apparel,3,149.82,449.46,Road,Delhivery,Delivered,8,N,1,Y,1,,,
ORD0961,17-05-2024,20-05-2024,22-05-2024,West,Warehouse D,Beauty,3,159.93,479.79,Air,Shadowfax,Delivered,5,N,2,Y,3,,,
ORD0962,25-07-2024,27-07-2024,30-07-2024,North,Warehouse A,Grocery,1,168.91,168.91,Road,XpressBees,Cancelled,5,Y,0,N,1,,,
ORD0963,18-03-2024,21-03-2024,21-03-2024,North,Warehouse A,Beauty,2,177.07,354.14,Air,BlueDart,Delivered,3,N,1,Y,1,,,
ORD0964,15-05-2024,17-05-2024,20-05-2024,West,Warehouse D,Electronics,3,93.43,280.29,Rail,XpressBees,Delivered,5,N,3,Y,2,,,
ORD0965,30-08-2024,02-09-2024,04-09-2024,West,Warehouse B,Grocery,2,20.47,40.94,Rail,Delhivery,Delivered,5,N,2,Y,2,,,
ORD0966,05-12-2024,06-12-2024,11-12-2024,South,Warehouse B,Beauty,4,85.61,342.44,Air,BlueDart,Returned,6,N,1,Y,2,,,
ORD0967,16-10-2024,18-10-2024,19-10-2024,East,Warehouse C,Grocery,5,77.5,387.5,Road,EcomExpress,Delivered,3,N,2,Y,1,,,
ORD0968,29-03-2024,31-03-2024,01-04-2024,South,Warehouse C,Home & Kitchen,5,33.8,169,Rail,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD0969,12-11-2024,13-11-2024,17-11-2024,East,Warehouse D,Apparel,5,95.32,476.6,Air,XpressBees,Delivered,5,N,1,Y,1,,,
ORD0970,07-02-2024,08-02-2024,11-02-2024,West,Warehouse A,Electronics,2,118.82,237.64,Road,Delhivery,Delivered,4,N,1,N,1,,,
ORD0971,07-11-2024,10-11-2024,09-11-2024,North,Warehouse B,Apparel,5,58.31,291.55,Air,Delhivery,Delivered,2,Y,0,Y,1,,,
ORD0972,16-01-2024,18-01-2024,24-01-2024,South,Warehouse D,Beauty,2,75.06,150.12,Rail,EcomExpress,Delivered,8,N,1,Y,1,,,
ORD0973,22-08-2024,25-08-2024,30-08-2024,South,Warehouse B,Apparel,4,45.76,183.04,Air,Shadowfax,Delivered,8,N,1,Y,1,,,
ORD0974,01-09-2024,02-09-2024,02-09-2024,West,Warehouse B,Electronics,4,30.8,123.2,Road,XpressBees,Delivered,1,N,1,N,1,,,
ORD0975,08-04-2024,11-04-2024,11-04-2024,North,Warehouse B,Grocery,3,62.1,186.3,Air,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD0976,10-07-2024,11-07-2024,15-07-2024,East,Warehouse B,Electronics,5,138.29,691.45,Rail,XpressBees,Delivered,5,N,1,Y,1,,,
ORD0977,30-11-2024,02-12-2024,04-12-2024,North,Warehouse C,Grocery,1,154.26,154.26,Rail,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD0978,09-01-2024,11-01-2024,13-01-2024,East,Warehouse C,Electronics,5,164.44,822.2,Rail,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD0979,22-02-2024,24-02-2024,02-03-2024,West,Warehouse B,Beauty,2,20.68,41.36,Road,Shadowfax,Delivered,9,N,2,Y,1,,,
ORD0980,22-11-2024,24-11-2024,29-11-2024,East,Warehouse D,Apparel,1,92.08,92.08,Rail,BlueDart,Delivered,7,N,1,N,1,,,
ORD0981,10-08-2024,11-08-2024,15-08-2024,East,Warehouse B,Apparel,3,51.37,154.11,Air,EcomExpress,Delivered,5,N,3,Y,1,,,
ORD0982,12-03-2024,14-03-2024,19-03-2024,East,Warehouse D,Grocery,2,154.21,308.42,Road,XpressBees,Delivered,7,Y,0,N,1,,,
ORD0983,23-02-2024,26-02-2024,26-02-2024,West,Warehouse D,Beauty,1,76.65,76.65,Air,BlueDart,Delivered,3,N,1,Y,2,,,
ORD0984,04-12-2024,05-12-2024,07-12-2024,North,Warehouse A,Electronics,5,196.98,984.9,Air,XpressBees,Delivered,3,N,1,Y,1,,,
ORD0985,25-09-2024,27-09-2024,28-09-2024,South,Warehouse A,Apparel,3,96.98,290.94,Air,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD0986,19-06-2024,21-06-2024,22-06-2024,North,Warehouse A,Home & Kitchen,2,182.33,364.66,Rail,Shadowfax,Delivered,3,N,1,N,1,,,
ORD0987,08-10-2024,10-10-2024,13-10-2024,North,Warehouse B,Electronics,4,108.97,435.88,Road,Shadowfax,Delivered,5,N,1,Y,2,,,
ORD0988,12-04-2024,13-04-2024,19-04-2024,North,Warehouse A,Grocery,1,107.81,107.81,Rail,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD0989,17-01-2024,18-01-2024,25-01-2024,West,Warehouse D,Apparel,5,47.46,237.3,Rail,EcomExpress,Delivered,8,N,1,Y,2,,,
ORD0990,23-03-2024,24-03-2024,26-03-2024,North,Warehouse C,Grocery,2,33.68,67.36,Air,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD0991,21-02-2024,23-02-2024,28-02-2024,North,Warehouse C,Apparel,5,17.41,87.05,Air,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD0992,28-04-2024,30-04-2024,04-05-2024,South,Warehouse D,Home & Kitchen,1,41.09,41.09,Rail,BlueDart,Delivered,6,N,1,Y,3,,,
ORD0993,19-08-2024,20-08-2024,21-08-2024,West,Warehouse C,Apparel,2,56.29,112.58,Air,Shadowfax,Delivered,2,N,2,Y,1,,,
ORD0994,27-08-2024,29-08-2024,29-08-2024,West,Warehouse C,Electronics,4,129.82,519.28,Rail,BlueDart,Delivered,2,N,1,Y,1,,,
ORD0995,06-11-2024,07-11-2024,13-11-2024,West,Warehouse C,Electronics,2,95.36,190.72,Rail,Shadowfax,Returned,7,N,3,N,1,,,
ORD0996,05-02-2024,07-02-2024,12-02-2024,West,Warehouse C,Apparel,4,22.78,91.12,Rail,Delhivery,Delivered,7,N,1,N,1,,,
ORD0997,03-06-2024,04-06-2024,09-06-2024,South,Warehouse A,Grocery,2,15.34,30.68,Air,XpressBees,Delivered,6,N,2,Y,1,,,
ORD0998,27-06-2024,29-06-2024,29-06-2024,East,Warehouse A,Electronics,3,133.93,401.79,Air,Shadowfax,Delivered,2,N,1,Y,1,,,
ORD0999,11-12-2024,13-12-2024,15-12-2024,West,Warehouse A,Grocery,2,183.39,366.78,Air,EcomExpress,Delivered,4,Y,0,Y,2,,,
ORD1000,21-04-2024,24-04-2024,24-04-2024,West,Warehouse C,Home & Kitchen,1,193.44,193.44,Air,Delhivery,Returned,3,Y,0,Y,1,,,
ORD1001,28-04-2024,30-04-2024,04-05-2024,West,Warehouse C,Beauty,5,193.23,966.15,Air,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1002,16-03-2024,18-03-2024,23-03-2024,West,Warehouse C,Home & Kitchen,3,48.71,146.13,Rail,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1003,14-10-2024,17-10-2024,19-10-2024,East,Warehouse C,Grocery,4,89.07,356.28,Rail,Shadowfax,Delivered,5,Y,0,N,2,,,
ORD1004,23-09-2024,26-09-2024,25-09-2024,West,Warehouse B,Beauty,5,37.29,186.45,Road,BlueDart,Delivered,2,Y,0,Y,1,,,
ORD1005,06-01-2024,09-01-2024,11-01-2024,West,Warehouse B,Home & Kitchen,5,170.16,850.8,Rail,Delhivery,Delivered,5,Y,0,Y,1,,,
ORD1006,12-10-2024,14-10-2024,17-10-2024,North,Warehouse A,Home & Kitchen,1,153.04,153.04,Air,XpressBees,Delivered,5,Y,0,Y,1,,,
ORD1007,03-06-2024,06-06-2024,08-06-2024,West,Warehouse B,Beauty,3,100.16,300.48,Air,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD1008,02-06-2024,03-06-2024,10-06-2024,East,Warehouse D,Beauty,2,164.59,329.18,Road,Delhivery,Delivered,8,N,1,Y,2,,,
ORD1009,05-02-2024,08-02-2024,12-02-2024,West,Warehouse C,Electronics,4,27.78,111.12,Air,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD1010,13-02-2024,14-02-2024,16-02-2024,West,Warehouse C,Beauty,5,70.8,354,Road,BlueDart,Delivered,3,Y,0,Y,3,,,
ORD1011,04-07-2024,07-07-2024,05-07-2024,West,Warehouse C,Electronics,1,136.22,136.22,Air,XpressBees,Delivered,1,N,1,Y,1,,,
ORD1012,18-01-2024,21-01-2024,23-01-2024,North,Warehouse A,Apparel,2,92.71,185.42,Road,EcomExpress,Delivered,5,N,1,Y,1,,,
ORD1013,12-04-2024,13-04-2024,21-04-2024,South,Warehouse D,Apparel,1,94.11,94.11,Road,EcomExpress,Delivered,9,N,2,Y,2,,,
ORD1014,05-11-2024,07-11-2024,12-11-2024,West,Warehouse A,Beauty,4,76.83,307.32,Rail,EcomExpress,Delivered,7,N,1,Y,1,,,
ORD1015,04-01-2024,05-01-2024,11-01-2024,North,Warehouse A,Grocery,5,15.54,77.7,Road,BlueDart,Delivered,7,N,1,Y,1,,,
ORD1016,18-02-2024,19-02-2024,20-02-2024,East,Warehouse B,Electronics,2,78.16,156.32,Road,Shadowfax,Cancelled,2,Y,0,N,1,,,
ORD1017,03-05-2024,04-05-2024,06-05-2024,North,Warehouse A,Beauty,1,175.1,175.1,Road,XpressBees,Returned,3,N,1,Y,1,,,
ORD1018,05-03-2024,08-03-2024,14-03-2024,South,Warehouse A,Beauty,4,46.54,186.16,Road,Shadowfax,Delivered,9,N,2,Y,2,,,
ORD1019,12-09-2024,15-09-2024,19-09-2024,East,Warehouse A,Beauty,2,111.28,222.56,Road,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD1020,11-07-2024,14-07-2024,14-07-2024,South,Warehouse C,Grocery,2,186.69,373.38,Road,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1021,22-08-2024,23-08-2024,28-08-2024,South,Warehouse A,Apparel,4,87.2,348.8,Road,Shadowfax,Returned,6,Y,0,Y,1,,,
ORD1022,08-02-2024,11-02-2024,15-02-2024,East,Warehouse D,Beauty,2,197.07,394.14,Air,XpressBees,Delivered,7,N,1,Y,1,,,
ORD1023,16-01-2024,19-01-2024,22-01-2024,East,Warehouse D,Grocery,1,43.21,43.21,Air,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD1024,27-06-2024,29-06-2024,05-07-2024,North,Warehouse B,Apparel,3,10.92,32.76,Road,BlueDart,Delivered,8,N,3,Y,1,,,
ORD1025,07-04-2024,10-04-2024,10-04-2024,East,Warehouse A,Home & Kitchen,3,111.33,333.99,Air,XpressBees,Cancelled,3,Y,0,N,2,,,
ORD1026,13-10-2024,16-10-2024,16-10-2024,North,Warehouse C,Electronics,4,49.29,197.16,Road,Delhivery,Returned,3,N,1,Y,1,,,
ORD1027,26-11-2024,28-11-2024,03-12-2024,South,Warehouse C,Electronics,3,74.32,222.96,Road,EcomExpress,Delivered,7,N,2,Y,2,,,
ORD1028,14-09-2024,15-09-2024,17-09-2024,South,Warehouse A,Electronics,3,133.52,400.56,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1029,17-01-2024,20-01-2024,25-01-2024,West,Warehouse A,Home & Kitchen,2,80.06,160.12,Rail,XpressBees,Delivered,8,N,1,Y,1,,,
ORD1030,14-08-2024,16-08-2024,19-08-2024,North,Warehouse A,Apparel,4,101.94,407.76,Rail,BlueDart,Returned,5,N,1,N,1,,,
ORD1031,02-02-2024,03-02-2024,07-02-2024,West,Warehouse C,Home & Kitchen,4,164.6,658.4,Road,EcomExpress,Delivered,5,N,1,Y,3,,,
ORD1032,17-04-2024,18-04-2024,19-04-2024,North,Warehouse A,Apparel,5,190.93,954.65,Rail,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD1033,02-11-2024,03-11-2024,06-11-2024,South,Warehouse B,Electronics,5,196.74,983.7,Road,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD1034,23-10-2024,26-10-2024,31-10-2024,East,Warehouse C,Apparel,3,187.13,561.39,Rail,BlueDart,Delivered,8,N,2,Y,1,,,
ORD1035,14-03-2024,17-03-2024,18-03-2024,North,Warehouse B,Beauty,5,145.6,728,Air,Shadowfax,Delivered,4,N,1,Y,1,,,
ORD1036,16-11-2024,19-11-2024,21-11-2024,North,Warehouse A,Electronics,2,102.21,204.42,Road,XpressBees,Delivered,5,N,3,Y,1,,,
ORD1037,20-08-2024,21-08-2024,24-08-2024,East,Warehouse A,Home & Kitchen,4,125.48,501.92,Air,XpressBees,Delivered,4,N,1,Y,1,,,
ORD1038,31-03-2024,02-04-2024,06-04-2024,North,Warehouse A,Electronics,5,15.96,79.8,Rail,EcomExpress,Delivered,6,N,1,Y,2,,,
ORD1039,09-05-2024,12-05-2024,16-05-2024,East,Warehouse B,Grocery,1,35.17,35.17,Air,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD1040,12-01-2024,15-01-2024,16-01-2024,East,Warehouse A,Beauty,5,10.12,50.6,Rail,XpressBees,Cancelled,4,Y,0,N,1,,,
ORD1041,12-01-2024,13-01-2024,17-01-2024,South,Warehouse C,Beauty,4,34.49,137.96,Rail,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD1042,01-07-2024,04-07-2024,08-07-2024,East,Warehouse C,Grocery,2,142.38,284.76,Rail,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD1043,06-11-2024,08-11-2024,13-11-2024,East,Warehouse B,Beauty,2,34.09,68.18,Air,EcomExpress,Returned,7,N,3,Y,1,,,
ORD1044,02-06-2024,05-06-2024,05-06-2024,South,Warehouse B,Grocery,2,143.07,286.14,Air,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1045,18-12-2024,19-12-2024,23-12-2024,North,Warehouse D,Home & Kitchen,1,100.16,100.16,Rail,XpressBees,Delivered,5,N,1,Y,1,,,
ORD1046,28-09-2024,01-10-2024,02-10-2024,West,Warehouse C,Home & Kitchen,5,103.67,518.35,Air,Delhivery,Delivered,4,N,1,Y,2,,,
ORD1047,08-02-2024,09-02-2024,09-02-2024,North,Warehouse A,Electronics,2,121.7,243.4,Air,XpressBees,Returned,1,N,1,Y,2,,,
ORD1048,18-06-2024,20-06-2024,20-06-2024,East,Warehouse A,Beauty,5,110.27,551.35,Road,XpressBees,Delivered,2,N,1,N,1,,,
ORD1049,25-10-2024,28-10-2024,30-10-2024,South,Warehouse D,Home & Kitchen,2,42.4,84.8,Rail,Shadowfax,Delivered,5,Y,0,Y,1,,,
ORD1050,16-08-2024,19-08-2024,17-08-2024,West,Warehouse C,Beauty,4,66.71,266.84,Rail,Delhivery,Delivered,1,N,1,Y,1,,,
ORD1051,06-05-2024,08-05-2024,13-05-2024,West,Warehouse C,Electronics,3,154.31,462.93,Road,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1052,28-12-2024,30-12-2024,31-12-2024,South,Warehouse A,Beauty,1,147.33,147.33,Air,Shadowfax,Returned,3,Y,0,N,1,,,
ORD1053,20-09-2024,22-09-2024,24-09-2024,North,Warehouse D,Grocery,1,47.66,47.66,Air,XpressBees,Returned,4,N,1,Y,1,,,
ORD1054,04-07-2024,05-07-2024,07-07-2024,West,Warehouse D,Grocery,5,34.06,170.3,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1055,12-09-2024,13-09-2024,18-09-2024,North,Warehouse A,Home & Kitchen,5,120.82,604.1,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD1056,26-02-2024,29-02-2024,04-03-2024,North,Warehouse D,Apparel,5,143.46,717.3,Air,Delhivery,Delivered,7,Y,0,N,1,,,
ORD1057,04-04-2024,07-04-2024,09-04-2024,East,Warehouse C,Electronics,3,48.4,145.2,Air,Delhivery,Delivered,5,N,2,Y,2,,,
ORD1058,28-11-2024,29-11-2024,02-12-2024,South,Warehouse C,Electronics,4,148.23,592.92,Air,BlueDart,Delivered,4,N,1,Y,1,,,
ORD1059,28-09-2024,01-10-2024,05-10-2024,East,Warehouse B,Apparel,5,112.54,562.7,Rail,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1060,03-12-2024,05-12-2024,06-12-2024,East,Warehouse C,Grocery,2,31.28,62.56,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1061,15-02-2024,18-02-2024,19-02-2024,North,Warehouse D,Beauty,5,32.42,162.1,Air,Shadowfax,Delivered,4,N,2,Y,1,,,
ORD1062,25-03-2024,28-03-2024,31-03-2024,West,Warehouse C,Home & Kitchen,1,189.78,189.78,Air,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1063,31-05-2024,02-06-2024,05-06-2024,North,Warehouse C,Beauty,4,139.19,556.76,Road,EcomExpress,Delivered,5,Y,0,Y,3,,,
ORD1064,27-12-2024,29-12-2024,01-01-2025,West,Warehouse D,Beauty,5,39.41,197.05,Air,XpressBees,Delivered,5,N,2,Y,1,,,
ORD1065,10-11-2024,12-11-2024,13-11-2024,North,Warehouse C,Grocery,1,48.9,48.9,Rail,Delhivery,Delivered,3,Y,0,Y,1,,,
ORD1066,21-10-2024,23-10-2024,29-10-2024,West,Warehouse C,Home & Kitchen,1,20.36,20.36,Road,XpressBees,Delivered,8,N,1,Y,1,,,
ORD1067,07-02-2024,10-02-2024,14-02-2024,North,Warehouse B,Beauty,4,118.62,474.48,Air,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD1068,28-09-2024,01-10-2024,05-10-2024,East,Warehouse C,Grocery,4,84.01,336.04,Air,EcomExpress,Delivered,7,N,1,Y,1,,,
ORD1069,16-11-2024,19-11-2024,20-11-2024,West,Warehouse D,Grocery,3,37.67,113.01,Air,Shadowfax,Delivered,4,Y,0,Y,1,,,
ORD1070,17-04-2024,20-04-2024,20-04-2024,South,Warehouse C,Beauty,3,131.35,394.05,Road,EcomExpress,Delivered,3,N,1,N,1,,,
ORD1071,15-06-2024,17-06-2024,19-06-2024,East,Warehouse D,Apparel,4,10.24,40.96,Road,BlueDart,Returned,4,N,2,Y,1,,,
ORD1072,06-07-2024,09-07-2024,11-07-2024,South,Warehouse B,Electronics,2,59.13,118.26,Air,XpressBees,Delivered,5,N,3,Y,1,,,
ORD1073,03-07-2024,04-07-2024,07-07-2024,East,Warehouse B,Beauty,5,141.58,707.9,Road,BlueDart,Delivered,4,N,1,N,1,,,
ORD1074,16-05-2024,17-05-2024,20-05-2024,East,Warehouse D,Electronics,2,38.77,77.54,Air,EcomExpress,Delivered,4,Y,0,Y,1,,,
ORD1075,03-11-2024,05-11-2024,05-11-2024,East,Warehouse A,Electronics,4,18.97,75.88,Rail,EcomExpress,Delivered,2,Y,0,N,1,,,
ORD1076,13-05-2024,14-05-2024,19-05-2024,South,Warehouse A,Home & Kitchen,1,119.93,119.93,Road,Delhivery,Returned,6,Y,0,Y,1,,,
ORD1077,07-01-2024,10-01-2024,11-01-2024,South,Warehouse B,Beauty,4,40.24,160.96,Rail,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD1078,04-09-2024,05-09-2024,09-09-2024,North,Warehouse B,Grocery,2,113.38,226.76,Rail,XpressBees,Delivered,5,N,2,Y,1,,,
ORD1079,11-09-2024,13-09-2024,16-09-2024,North,Warehouse B,Apparel,2,12,24,Road,Delhivery,Delivered,5,Y,0,Y,2,,,
ORD1080,28-12-2024,31-12-2024,30-12-2024,East,Warehouse D,Beauty,3,13.44,40.32,Rail,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD1081,31-03-2024,01-04-2024,09-04-2024,West,Warehouse D,Electronics,1,177.74,177.74,Air,Delhivery,Delivered,9,N,2,Y,1,,,
ORD1082,01-04-2024,04-04-2024,06-04-2024,East,Warehouse B,Electronics,2,19.66,39.32,Road,EcomExpress,Returned,5,N,1,Y,2,,,
ORD1083,28-05-2024,30-05-2024,30-05-2024,North,Warehouse A,Home & Kitchen,2,186.39,372.78,Air,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD1084,20-05-2024,21-05-2024,24-05-2024,East,Warehouse A,Electronics,5,128.17,640.85,Rail,Shadowfax,Delivered,4,N,2,Y,1,,,
ORD1085,22-09-2024,23-09-2024,24-09-2024,North,Warehouse C,Beauty,3,21.86,65.58,Road,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD1086,29-09-2024,02-10-2024,05-10-2024,East,Warehouse C,Home & Kitchen,1,26.18,26.18,Rail,Shadowfax,Delivered,6,Y,0,Y,3,,,
